order_item_id,order_id,product_id,order_item_quantity,order_item_product_price,order_item_discount,order_item_discount_price,sales,order_item_total,order_item_profit_ratio
31387,12540,365,4,59.99,31.19,0.13,239.96,208.77,0.26
49933,19973,365,4,59.99,31.19,0.13,239.96,208.77,0.35
159069,63640,365,4,59.99,31.19,0.13,239.96,208.77,0.41
32157,12862,365,4,59.99,31.19,0.13,239.96,208.77,-0.8
169609,67839,365,4,59.99,31.19,0.13,239.96,208.77,0.08
161293,64527,365,4,59.99,31.19,0.13,239.96,208.77,0.39
26323,10509,365,4,59.99,31.19,0.13,239.96,208.77,0.3
46454,18585,365,4,59.99,35.99,0.15,239.96,203.97,0.23
47303,18912,365,4,59.99,35.99,0.15,239.96,203.97,0.4
160601,64235,365,4,59.99,35.99,0.15,239.96,203.97,0.27
33593,13413,365,4,59.99,38.39,0.16,239.96,201.57,0.11
28342,11334,365,4,59.99,38.39,0.16,239.96,201.57,0.21
163895,65578,365,4,59.99,40.79,0.17,239.96,199.17,0.43
154762,61910,365,4,59.99,40.79,0.17,239.96,199.17,0.23
36971,14774,365,4,59.99,40.79,0.17,239.96,199.17,-0.25
166761,66719,365,4,59.99,40.79,0.17,239.96,199.17,0.26
167973,67206,365,4,59.99,43.19,0.18,239.96,196.77,0.34
163890,65576,365,4,59.99,43.19,0.18,239.96,196.77,0.49
160409,64150,365,4,59.99,43.19,0.18,239.96,196.77,0.47
45096,18043,365,4,59.99,43.19,0.18,239.96,196.77,-0.21
31280,12502,365,4,59.99,43.19,0.18,239.96,196.77,-0.7
167969,67206,365,4,59.99,47.99,0.2,239.96,191.97,-0.65
43468,17392,365,4,59.99,47.99,0.2,239.96,191.97,0.19
158282,63306,365,4,59.99,47.99,0.2,239.96,191.97,0.46
109065,43670,502,4,50,0,0,200,200,0.48
109794,43958,502,4,50,0,0,200,200,0.48
44760,17917,627,4,39.99,0,0,159.96,159.96,0.29
48219,19287,502,4,50,0,0,200,200,0.5
33923,13542,502,4,50,0,0,200,200,0.31
28265,11304,502,4,50,0,0,200,200,0.36
40572,16244,627,4,39.99,0,0,159.96,159.96,0
44576,17842,502,4,50,0,0,200,200,0.31
113286,45342,502,4,50,2,0.01,200,198,0.09
31662,12651,627,4,39.99,1.6,0.01,159.96,158.36,0.47
45019,18016,502,4,50,2,0.01,200,198,0.31
166405,66574,502,4,50,2,0.01,200,198,0.13
25899,10347,502,4,50,2,0.01,200,198,0.45
45011,18012,502,4,50,4,0.02,200,196,0.47
168349,67356,627,4,39.99,3.2,0.02,159.96,156.76,0.34
154254,61697,627,4,39.99,3.2,0.02,159.96,156.76,-0.04
155413,62161,502,4,50,4,0.02,200,196,0.45
159167,63671,502,4,50,4,0.02,200,196,0.3
26624,10630,502,4,50,4,0.02,200,196,0.38
37792,15102,572,4,39.99,4.8,0.03,159.96,155.16,0.37
45393,18162,502,4,50,6,0.03,200,194,0.49
33268,13296,502,4,50,6,0.03,200,194,0.29
44954,17992,567,4,25,3,0.03,100,97,0.44
46058,18428,502,4,50,6,0.03,200,194,-0.05
37280,14888,502,4,50,6,0.03,200,194,0.22
168291,67331,502,4,50,6,0.03,200,194,0.29
119702,47871,627,4,39.99,6.4,0.04,159.96,153.56,-0.22
126247,50524,502,4,50,8,0.04,200,192,-0.73
35364,14132,502,4,50,8,0.04,200,192,0.29
34462,13762,502,4,50,8,0.04,200,192,0.39
117455,47002,502,4,50,10,0.05,200,190,0.29
161443,64587,502,4,50,10,0.05,200,190,0.04
163697,65493,502,4,50,10,0.05,200,190,0.35
155756,62298,627,4,39.99,8,0.05,159.96,151.96,0.5
39809,15934,502,4,50,10,0.05,200,190,-0.8
169928,67973,502,4,50,11,0.06,200,189,-1.6
35343,14125,642,4,30,6.6,0.06,120,113.4,0.11
37604,15018,627,4,39.99,8.8,0.06,159.96,151.16,0.24
168869,67544,502,4,50,11,0.06,200,189,0.36
168172,67292,502,4,50,11,0.06,200,189,-1.5
36374,14541,502,4,50,14,0.07,200,186,0.35
49400,19765,627,4,39.99,11.2,0.07,159.96,148.76,0.48
168042,67233,502,4,50,14,0.07,200,186,0.02
31876,12740,502,4,50,14,0.07,200,186,-0.2
39791,15929,502,4,50,14,0.07,200,186,0.47
43488,17400,502,4,50,14,0.07,200,186,0.47
121535,48598,502,4,50,18,0.09,200,182,0.35
45573,18233,627,4,39.99,14.4,0.09,159.96,145.56,0.06
49083,19633,502,4,50,18,0.09,200,182,0.15
29883,11957,627,4,39.99,14.4,0.09,159.96,145.56,0.09
164131,65675,502,4,50,18,0.09,200,182,0.01
166694,66689,502,4,50,18,0.09,200,182,0.44
159658,63874,502,4,50,18,0.09,200,182,0.5
50480,20207,502,4,50,18,0.09,200,182,0.1
38576,15431,572,4,39.99,16,0.1,159.96,143.96,0.44
161595,64649,627,4,39.99,16,0.1,159.96,143.96,0.08
164744,65925,502,4,50,20,0.1,200,180,0.45
44847,17952,502,4,50,20,0.1,200,180,0.33
35763,14294,502,4,50,20,0.1,200,180,0.05
158417,63364,502,4,50,20,0.1,200,180,-0.3
171991,68791,502,4,50,20,0.1,200,180,0.16
47980,19208,502,4,50,20,0.1,200,180,0.08
44550,17832,565,4,70,33.6,0.12,280,246.4,0.48
164668,65892,502,4,50,24,0.12,200,176,0.27
165351,66147,502,4,50,24,0.12,200,176,-0.07
161228,64500,502,4,50,24,0.12,200,176,0.45
115741,46305,627,4,39.99,20.79,0.13,159.96,139.17,0.34
158737,63499,627,4,39.99,20.79,0.13,159.96,139.17,0.34
36228,14488,502,4,50,26,0.13,200,174,0.26
33163,13254,627,4,39.99,20.79,0.13,159.96,139.17,0.47
164608,65868,502,4,50,26,0.13,200,174,0.09
45158,18069,502,4,50,26,0.13,200,174,-0.01
103530,41478,502,4,50,30,0.15,200,170,0.48
167770,67116,627,4,39.99,23.99,0.15,159.96,135.97,-0.11
48540,19425,502,4,50,30,0.15,200,170,0.13
163893,65578,502,4,50,30,0.15,200,170,0.47
117233,46894,627,4,39.99,25.59,0.16,159.96,134.37,-0.18
45392,18162,627,4,39.99,25.59,0.16,159.96,134.37,0.02
158604,63445,627,4,39.99,25.59,0.16,159.96,134.37,0.36
157396,62937,627,4,39.99,25.59,0.16,159.96,134.37,0.46
28421,11361,627,4,39.99,25.59,0.16,159.96,134.37,0.34
48973,19590,627,4,39.99,25.59,0.16,159.96,134.37,0.11
39464,15787,502,4,50,32,0.16,200,168,0.28
29461,11778,627,4,39.99,27.19,0.17,159.96,132.77,-0.77
168676,67476,502,4,50,34,0.17,200,166,-0.19
44140,17668,627,4,39.99,27.19,0.17,159.96,132.77,0.37
40861,16369,627,4,39.99,27.19,0.17,159.96,132.77,0.11
29346,11735,627,4,39.99,28.79,0.18,159.96,131.17,-0.67
163453,65403,627,4,39.99,28.79,0.18,159.96,131.17,0.06
44109,17655,627,4,39.99,28.79,0.18,159.96,131.17,0.09
165111,66062,502,4,50,36,0.18,200,164,0.33
48958,19582,627,4,39.99,28.79,0.18,159.96,131.17,0.06
167631,67056,502,4,50,36,0.18,200,164,0.11
41919,16774,502,4,50,36,0.18,200,164,0.33
158199,63275,502,4,50,36,0.18,200,164,0.16
26085,10415,502,4,50,36,0.18,200,164,0.48
38077,15225,627,4,39.99,31.99,0.2,159.96,127.97,0.48
26780,10700,627,4,39.99,31.99,0.2,159.96,127.97,0.35
161179,64479,627,4,39.99,31.99,0.2,159.96,127.97,-0.8
36802,14706,502,4,50,40,0.2,200,160,0.09
169329,67733,502,4,50,50,0.25,200,150,0.13
33924,13542,502,4,50,50,0.25,200,150,0.1
29887,11960,502,4,50,50,0.25,200,150,0.46
49439,19782,502,4,50,50,0.25,200,150,0.29
26325,10509,818,4,47.99,0,0,191.96,191.96,0.1
36735,14684,924,4,15.99,0,0,63.96,63.96,0.11
49573,19834,818,4,47.99,1.92,0.01,191.96,190.04,-1.7
43717,17486,906,4,24.99,2,0.02,99.96,97.96,0.49
33020,13195,885,4,24.99,4,0.04,99.96,95.96,0.27
30204,12078,835,4,31.99,7.04,0.06,127.96,120.92,0.49
35764,14294,917,4,21.99,7.92,0.09,87.96,80.04,0.21
28646,11451,835,4,31.99,15.36,0.12,127.96,112.6,0.11
45213,18094,828,4,31.99,21.75,0.17,127.96,106.21,-0.15
38364,15342,885,4,24.99,17.99,0.18,99.96,81.97,0.38
31701,12669,977,4,29.99,6,0.05,119.96,113.96,0.29
43387,17361,977,4,29.99,20.39,0.17,119.96,99.57,0.15
43386,17361,977,4,29.99,21.59,0.18,119.96,98.37,0.43
34001,13569,191,4,99.99,4,0.01,399.96,395.96,0.45
31846,12728,191,4,99.99,28,0.07,399.96,371.96,0.45
45088,18039,191,4,99.99,40,0.1,399.96,359.96,0.25
160840,64343,191,4,99.99,48,0.12,399.96,351.96,0.08
171230,68478,191,4,99.99,48,0.12,399.96,351.96,0.09
154275,61704,191,4,99.99,51.99,0.13,399.96,347.97,-0.77
26329,10511,191,4,99.99,63.99,0.16,399.96,335.97,0.28
26297,10496,191,4,99.99,67.99,0.17,399.96,331.97,0.36
172180,68875,191,4,99.99,79.99,0.2,399.96,319.97,0.45
159882,63956,191,4,99.99,99.99,0.25,399.96,299.97,-1.1
110253,44152,365,4,59.99,0,0,239.96,239.96,0.47
167931,67190,365,4,59.99,2.4,0.01,239.96,237.56,-0.23
169200,67674,365,4,59.99,9.6,0.04,239.96,230.36,-0.04
109528,43853,365,4,59.99,12,0.05,239.96,227.96,0.09
165447,66185,365,4,59.99,16.8,0.07,239.96,223.16,0.09
160841,64343,365,4,59.99,21.6,0.09,239.96,218.36,0.08
161445,64589,365,4,59.99,21.6,0.09,239.96,218.36,0.1
34003,13569,365,4,59.99,24,0.1,239.96,215.96,0.19
36612,14636,365,4,59.99,24,0.1,239.96,215.96,0.2
41038,16437,365,4,59.99,28.8,0.12,239.96,211.16,-0.73
163325,65348,365,4,59.99,28.8,0.12,239.96,211.16,0.48
168745,67499,365,4,59.99,31.19,0.13,239.96,208.77,0.22
46407,18565,365,4,59.99,38.39,0.16,239.96,201.57,0.47
164344,65756,365,4,59.99,40.79,0.17,239.96,199.17,0.08
168564,67436,365,4,59.99,40.79,0.17,239.96,199.17,0.33
121749,48688,365,4,59.99,47.99,0.2,239.96,191.97,0.35
34524,13787,502,4,50,6,0.03,200,194,0.36
36487,14590,502,4,50,8,0.04,200,192,0.48
110254,44152,502,4,50,10,0.05,200,190,0.45
49124,19647,502,4,50,10,0.05,200,190,0.49
161264,64516,502,4,50,18,0.09,200,182,-0.09
160127,64044,627,4,39.99,19.2,0.12,159.96,140.76,0.35
155218,62076,502,4,50,24,0.12,200,176,-0.83
30139,12056,502,4,50,24,0.12,200,176,0.47
45444,18180,627,4,39.99,20.79,0.13,159.96,139.17,0.04
42043,16827,502,4,50,26,0.13,200,174,0.1
169572,67825,502,4,50,30,0.15,200,170,0.08
41974,16797,642,4,30,19.2,0.16,120,100.8,0.38
160055,64018,627,4,39.99,27.19,0.17,159.96,132.77,-0.04
34525,13787,627,4,39.99,39.99,0.25,159.96,119.97,0.08
46698,18685,835,4,31.99,16.63,0.13,127.96,111.33,0.29
15119,6059,44,4,59.99,0,0,239.96,239.96,0.45
130234,52128,116,4,44.99,9.9,0.06,179.96,170.06,0.47
24991,10006,44,4,59.99,13.2,0.06,239.96,226.76,0.36
13143,5262,37,4,34.99,12.6,0.09,139.96,127.36,0.48
143587,57403,249,4,54.97,0,0,219.88,219.88,-0.09
144092,57606,191,4,99.99,0,0,399.96,399.96,0.35
17326,6917,191,4,99.99,0,0,399.96,399.96,0.29
24213,9691,191,4,99.99,0,0,399.96,399.96,-0.25
18447,7366,191,4,99.99,0,0,399.96,399.96,0.1
22032,8823,191,4,99.99,4,0.01,399.96,395.96,-0.22
15811,6317,191,4,99.99,4,0.01,399.96,395.96,0.47
128702,51498,191,4,99.99,4,0.01,399.96,395.96,0.13
23751,9502,235,4,34.99,1.4,0.01,139.96,138.56,0.48
5704,2274,191,4,99.99,8,0.02,399.96,391.96,-0.8
1564,639,191,4,99.99,8,0.02,399.96,391.96,0.27
17309,6913,191,4,99.99,8,0.02,399.96,391.96,0.38
149017,59538,191,4,99.99,8,0.02,399.96,391.96,0.21
153485,61352,191,4,99.99,8,0.02,399.96,391.96,0.33
140842,56312,191,4,99.99,12,0.03,399.96,387.96,-0.06
149862,59879,191,4,99.99,12,0.03,399.96,387.96,-0.5
151234,60435,191,4,99.99,12,0.03,399.96,387.96,0.33
130747,52324,273,4,27.99,4.48,0.04,111.96,107.48,0.13
17291,6903,249,4,54.97,8.8,0.04,219.88,211.08,0.31
145156,58015,191,4,99.99,16,0.04,399.96,383.96,0.33
1222,495,191,4,99.99,16,0.04,399.96,383.96,0.49
1221,495,191,4,99.99,20,0.05,399.96,379.96,0
153388,61314,191,4,99.99,20,0.05,399.96,379.96,0.26
17053,6816,191,4,99.99,20,0.05,399.96,379.96,0.1
2323,928,191,4,99.99,22,0.06,399.96,377.96,0.46
23877,9562,191,4,99.99,22,0.06,399.96,377.96,0.39
149751,59828,191,4,99.99,28,0.07,399.96,371.96,0.28
3159,1273,282,4,31.99,8.96,0.07,127.96,119,-0.63
20545,8223,191,4,99.99,28,0.07,399.96,371.96,0.1
9482,3811,273,4,27.99,7.84,0.07,111.96,104.12,0.34
2141,861,191,4,99.99,36,0.09,399.96,363.96,0.23
8186,3294,191,4,99.99,36,0.09,399.96,363.96,-0.66
15432,6173,191,4,99.99,36,0.09,399.96,363.96,0.2
138067,55205,191,4,99.99,36,0.09,399.96,363.96,-0.77
8926,3587,191,4,99.99,40,0.1,399.96,359.96,0.28
17797,7107,191,4,99.99,40,0.1,399.96,359.96,0.34
146107,58381,191,4,99.99,40,0.1,399.96,359.96,0.46
133923,53584,191,4,99.99,48,0.12,399.96,351.96,0.43
980,395,172,4,30,14.4,0.12,120,105.6,0.44
147628,58974,359,4,99.99,48,0.12,399.96,351.96,0.34
149704,59810,191,4,99.99,48,0.12,399.96,351.96,0.46
140355,56122,191,4,99.99,48,0.12,399.96,351.96,0.2
8759,3523,191,4,99.99,51.99,0.13,399.96,347.97,-0.24
15116,6059,191,4,99.99,51.99,0.13,399.96,347.97,0.36
3339,1350,191,4,99.99,51.99,0.13,399.96,347.97,-0.73
6415,2564,191,4,99.99,59.99,0.15,399.96,339.97,0.36
130814,52348,191,4,99.99,59.99,0.15,399.96,339.97,0.45
133742,53517,191,4,99.99,63.99,0.16,399.96,335.97,0.28
3441,1392,235,4,34.99,22.39,0.16,139.96,117.57,-0.68
17628,7043,191,4,99.99,63.99,0.16,399.96,335.97,-1.75
14907,5987,191,4,99.99,63.99,0.16,399.96,335.97,0.34
134749,53894,191,4,99.99,67.99,0.17,399.96,331.97,0.48
21161,8477,191,4,99.99,67.99,0.17,399.96,331.97,0.17
3145,1267,191,4,99.99,79.99,0.2,399.96,319.97,0.31
150105,59977,191,4,99.99,99.99,0.25,399.96,299.97,0.46
25108,10051,191,4,99.99,99.99,0.25,399.96,299.97,0.1
18472,7377,365,4,59.99,0,0,239.96,239.96,0.42
12754,5101,365,4,59.99,0,0,239.96,239.96,0.09
128911,51585,365,4,59.99,0,0,239.96,239.96,0.31
131792,52717,365,4,59.99,2.4,0.01,239.96,237.56,0.06
2048,822,365,4,59.99,2.4,0.01,239.96,237.56,0.06
137114,54817,365,4,59.99,2.4,0.01,239.96,237.56,0.26
21690,8681,365,4,59.99,2.4,0.01,239.96,237.56,-1.55
5397,2155,365,4,59.99,2.4,0.01,239.96,237.56,0.27
19791,7922,365,4,59.99,2.4,0.01,239.96,237.56,0.45
128909,51585,365,4,59.99,2.4,0.01,239.96,237.56,0.44
8037,3225,365,4,59.99,2.4,0.01,239.96,237.56,0.47
143657,57429,365,4,59.99,2.4,0.01,239.96,237.56,0.09
2728,1096,365,4,59.99,2.4,0.01,239.96,237.56,-1.7
3740,1501,365,4,59.99,2.4,0.01,239.96,237.56,0.21
433,179,365,4,59.99,4.8,0.02,239.96,235.16,0.36
140382,56131,365,4,59.99,4.8,0.02,239.96,235.16,-0.8
138516,55381,365,4,59.99,4.8,0.02,239.96,235.16,0.46
136350,54518,365,4,59.99,4.8,0.02,239.96,235.16,0.49
22137,8867,365,4,59.99,4.8,0.02,239.96,235.16,0.05
151029,60350,365,4,59.99,7.2,0.03,239.96,232.76,0.35
144896,57914,365,4,59.99,7.2,0.03,239.96,232.76,0.27
153790,61496,365,4,59.99,7.2,0.03,239.96,232.76,0.33
149750,59828,365,4,59.99,9.6,0.04,239.96,230.36,0.26
149015,59538,365,4,59.99,9.6,0.04,239.96,230.36,0.13
1519,621,365,4,59.99,9.6,0.04,239.96,230.36,0.48
8006,3217,365,4,59.99,9.6,0.04,239.96,230.36,0.47
129245,51726,365,4,59.99,12,0.05,239.96,227.96,0.27
149711,59813,365,4,59.99,12,0.05,239.96,227.96,0.25
1973,798,365,4,59.99,13.2,0.06,239.96,226.76,0.45
145457,58128,365,4,59.99,13.2,0.06,239.96,226.76,0.02
11968,4784,365,4,59.99,13.2,0.06,239.96,226.76,0.34
23054,9236,365,4,59.99,13.2,0.06,239.96,226.76,0.31
10153,4080,365,4,59.99,13.2,0.06,239.96,226.76,0.05
147167,58797,365,4,59.99,13.2,0.06,239.96,226.76,0.33
10148,4079,365,4,59.99,16.8,0.07,239.96,223.16,-0.33
134751,53894,365,4,59.99,16.8,0.07,239.96,223.16,-0.4
134176,53675,365,4,59.99,16.8,0.07,239.96,223.16,0.29
16032,6405,365,4,59.99,16.8,0.07,239.96,223.16,0.36
131651,52666,365,4,59.99,16.8,0.07,239.96,223.16,-0.22
138065,55205,365,4,59.99,16.8,0.07,239.96,223.16,0.47
143492,57368,365,4,59.99,16.8,0.07,239.96,223.16,0.36
148152,59194,365,4,59.99,21.6,0.09,239.96,218.36,0.08
18773,7488,365,4,59.99,21.6,0.09,239.96,218.36,0.35
2412,969,365,4,59.99,21.6,0.09,239.96,218.36,0.48
151428,60503,365,4,59.99,21.6,0.09,239.96,218.36,0.27
136066,54411,365,4,59.99,21.6,0.09,239.96,218.36,-0.2
147117,58773,365,4,59.99,21.6,0.09,239.96,218.36,0.25
141472,56559,365,4,59.99,21.6,0.09,239.96,218.36,0.41
9021,3622,365,4,59.99,21.6,0.09,239.96,218.36,0.34
150399,60096,365,4,59.99,21.6,0.09,239.96,218.36,0.25
145914,58309,365,4,59.99,21.6,0.09,239.96,218.36,0.11
149474,59735,365,4,59.99,24,0.1,239.96,215.96,0.29
132191,52875,365,4,59.99,24,0.1,239.96,215.96,0.1
135436,54163,365,4,59.99,24,0.1,239.96,215.96,0.47
15242,6100,365,4,59.99,28.8,0.12,239.96,211.16,0.47
4535,1813,365,4,59.99,28.8,0.12,239.96,211.16,0.5
21497,8614,365,4,59.99,28.8,0.12,239.96,211.16,0.33
139940,55970,365,4,59.99,28.8,0.12,239.96,211.16,-0.67
130266,52139,365,4,59.99,31.19,0.13,239.96,208.77,0.35
145197,58030,365,4,59.99,35.99,0.15,239.96,203.97,0.29
22819,9145,365,4,59.99,35.99,0.15,239.96,203.97,0.26
129077,51658,365,4,59.99,35.99,0.15,239.96,203.97,0.21
2319,928,365,4,59.99,35.99,0.15,239.96,203.97,0.27
23476,9412,365,4,59.99,35.99,0.15,239.96,203.97,-1.5
136565,54599,365,4,59.99,38.39,0.16,239.96,201.57,0.26
22818,9145,365,4,59.99,38.39,0.16,239.96,201.57,-0.6
2318,927,365,4,59.99,38.39,0.16,239.96,201.57,0.49
15194,6085,365,4,59.99,38.39,0.16,239.96,201.57,0.32
6470,2585,365,4,59.99,38.39,0.16,239.96,201.57,-0.1
19915,7967,365,4,59.99,38.39,0.16,239.96,201.57,0.13
10420,4173,365,4,59.99,40.79,0.17,239.96,199.17,0.38
1129,463,365,4,59.99,40.79,0.17,239.96,199.17,0.1
129543,51846,365,4,59.99,40.79,0.17,239.96,199.17,0.38
140686,56251,365,4,59.99,40.79,0.17,239.96,199.17,0.06
139555,55804,365,4,59.99,40.79,0.17,239.96,199.17,0.5
25512,10206,365,4,59.99,40.79,0.17,239.96,199.17,-0.06
6411,2564,365,4,59.99,43.19,0.18,239.96,196.77,0.16
148553,59338,365,4,59.99,43.19,0.18,239.96,196.77,0.49
3340,1350,365,4,59.99,43.19,0.18,239.96,196.77,0.36
146792,58647,365,4,59.99,47.99,0.2,239.96,191.97,0.27
21124,8464,365,4,59.99,47.99,0.2,239.96,191.97,0.28
1678,682,365,4,59.99,47.99,0.2,239.96,191.97,0.28
130762,52328,365,4,59.99,47.99,0.2,239.96,191.97,0.35
22256,8925,365,4,59.99,47.99,0.2,239.96,191.97,0.15
24542,9833,365,4,59.99,47.99,0.2,239.96,191.97,0.09
150739,60250,365,4,59.99,59.99,0.25,239.96,179.97,-0.16
134414,53765,365,4,59.99,59.99,0.25,239.96,179.97,0.45
3228,1305,365,4,59.99,59.99,0.25,239.96,179.97,0.32
143700,57443,365,4,59.99,59.99,0.25,239.96,179.97,0.29
130177,52105,365,4,59.99,59.99,0.25,239.96,179.97,0.33
2046,821,627,4,39.99,0,0,159.96,159.96,0.28
13065,5231,627,4,39.99,0,0,159.96,159.96,0.29
4644,1858,502,4,50,0,0,200,200,0.27
150125,59983,502,4,50,0,0,200,200,-0.73
20546,8223,627,4,39.99,0,0,159.96,159.96,0.31
137235,54872,627,4,39.99,1.6,0.01,159.96,158.36,0.13
3705,1484,502,4,50,2,0.01,200,198,-1.6
8239,3313,502,4,50,2,0.01,200,198,0.48
13048,5222,627,4,39.99,1.6,0.01,159.96,158.36,0.46
130256,52136,627,4,39.99,1.6,0.01,159.96,158.36,0.3
133577,53456,502,4,50,2,0.01,200,198,0.26
142745,57063,502,4,50,4,0.02,200,196,0.29
138727,55464,502,4,50,4,0.02,200,196,-0.04
141704,56662,627,4,39.99,3.2,0.02,159.96,156.76,0.26
147364,58871,502,4,50,4,0.02,200,196,0.19
141798,56698,502,4,50,4,0.02,200,196,0.09
6221,2488,502,4,50,4,0.02,200,196,0.3
8237,3313,502,4,50,4,0.02,200,196,0.35
19348,7738,502,4,50,4,0.02,200,196,0.48
17987,7182,502,4,50,4,0.02,200,196,0.25
147288,58845,627,4,39.99,3.2,0.02,159.96,156.76,0.31
140905,56333,502,4,50,4,0.02,200,196,-0.28
131791,52717,572,4,39.99,4.8,0.03,159.96,155.16,0.29
8924,3587,572,4,39.99,4.8,0.03,159.96,155.16,0.04
15244,6100,502,4,50,6,0.03,200,194,0.46
147360,58871,502,4,50,6,0.03,200,194,-0.27
1444,589,502,4,50,6,0.03,200,194,-0.14
6219,2488,502,4,50,6,0.03,200,194,0.47
12901,5163,627,4,39.99,4.8,0.03,159.96,155.16,-1.75
146552,58554,502,4,50,6,0.03,200,194,0.42
153796,61498,502,4,50,6,0.03,200,194,0.19
149186,59608,502,4,50,6,0.03,200,194,0.31
147139,58781,627,4,39.99,6.4,0.04,159.96,153.56,0.24
141677,56646,627,4,39.99,6.4,0.04,159.96,153.56,0.17
150762,60261,502,4,50,8,0.04,200,192,0.35
15679,6267,627,4,39.99,6.4,0.04,159.96,153.56,0.33
131733,52696,627,4,39.99,6.4,0.04,159.96,153.56,0.13
146550,58554,502,4,50,8,0.04,200,192,0.05
134247,53701,502,4,50,8,0.04,200,192,0.11
18398,7347,502,4,50,10,0.05,200,190,-0.22
7456,2991,502,4,50,10,0.05,200,190,-0.83
132355,52949,502,4,50,10,0.05,200,190,0.47
141665,56640,502,4,50,10,0.05,200,190,0.26
151983,60730,502,4,50,10,0.05,200,190,-0.7
135685,54267,502,4,50,10,0.05,200,190,-0.13
22475,9014,502,4,50,10,0.05,200,190,0.34
7453,2991,502,4,50,11,0.06,200,189,-0.8
10729,4285,502,4,50,11,0.06,200,189,0.49
15531,6209,627,4,39.99,8.8,0.06,159.96,151.16,0.08
8233,3311,627,4,39.99,8.8,0.06,159.96,151.16,0.08
141475,56559,627,4,39.99,8.8,0.06,159.96,151.16,0.3
14808,5950,627,4,39.99,8.8,0.06,159.96,151.16,0.49
131653,52666,502,4,50,11,0.06,200,189,0.01
128715,51501,627,4,39.99,8.8,0.06,159.96,151.16,-1.7
17056,6816,627,4,39.99,8.8,0.06,159.96,151.16,0.04
8634,3476,502,4,50,11,0.06,200,189,0.49
8105,3252,502,4,50,11,0.06,200,189,0.35
136469,54563,627,4,39.99,11.2,0.07,159.96,148.76,0.35
136395,54537,502,4,50,14,0.07,200,186,0.13
15198,6086,502,4,50,14,0.07,200,186,0.34
6530,2602,502,4,50,14,0.07,200,186,-0.73
1379,551,502,4,50,14,0.07,200,186,-0.19
146313,58452,502,4,50,14,0.07,200,186,0.36
133433,53405,502,4,50,14,0.07,200,186,0.26
20111,8049,502,4,50,14,0.07,200,186,0.49
137832,55120,502,4,50,18,0.09,200,182,0.25
149748,59828,502,4,50,18,0.09,200,182,-0.09
134039,53623,502,4,50,18,0.09,200,182,0.48
137271,54884,502,4,50,18,0.09,200,182,0.5
147048,58747,502,4,50,18,0.09,200,182,0
129453,51815,627,4,39.99,14.4,0.09,159.96,145.56,0.11
18321,7312,502,4,50,20,0.1,200,180,-0.18
22163,8880,627,4,39.99,16,0.1,159.96,143.96,0.47
143968,57551,502,4,50,20,0.1,200,180,0.49
146265,58434,502,4,50,20,0.1,200,180,-1.65
15693,6271,502,4,50,20,0.1,200,180,0.26
2547,1021,502,4,50,20,0.1,200,180,-0.7
23001,9215,502,4,50,20,0.1,200,180,0.46
24818,9935,502,4,50,20,0.1,200,180,0.5
13711,5497,627,4,39.99,16,0.1,159.96,143.96,0.36
5689,2269,627,4,39.99,16,0.1,159.96,143.96,0.33
149708,59812,502,4,50,20,0.1,200,180,0.26
5687,2269,502,4,50,20,0.1,200,180,-0.88
137811,55106,502,4,50,20,0.1,200,180,0.36
133132,53281,627,4,39.99,19.2,0.12,159.96,140.76,-0.03
151161,60401,502,4,50,24,0.12,200,176,0.38
10157,4081,502,4,50,24,0.12,200,176,0.44
19941,7978,502,4,50,24,0.12,200,176,0.5
8104,3252,627,4,39.99,19.2,0.12,159.96,140.76,0.26
153968,61575,627,4,39.99,19.2,0.12,159.96,140.76,-0.3
132174,52865,502,4,50,24,0.12,200,176,0.09
129969,52014,502,4,50,26,0.13,200,174,-0.1
146946,58709,502,4,50,26,0.13,200,174,-0.2
5451,2178,627,4,39.99,20.79,0.13,159.96,139.17,-0.73
144605,57796,502,4,50,26,0.13,200,174,0.28
22855,9157,502,4,50,26,0.13,200,174,0.33
1246,504,502,4,50,26,0.13,200,174,0.29
16725,6694,627,4,39.99,20.79,0.13,159.96,139.17,-0.73
4260,1711,502,4,50,26,0.13,200,174,-1.5
141702,56662,567,4,25,15,0.15,100,85,0.31
18036,7204,627,4,39.99,23.99,0.15,159.96,135.97,0
148319,59258,502,4,50,30,0.15,200,170,0.34
13152,5266,502,4,50,30,0.15,200,170,0.11
12383,4949,502,4,50,30,0.15,200,170,-0.05
133924,53584,502,4,50,32,0.16,200,168,0.09
146912,58697,502,4,50,32,0.16,200,168,0.34
24657,9876,502,4,50,32,0.16,200,168,0.33
16636,6662,502,4,50,32,0.16,200,168,-1.43
148972,59516,627,4,39.99,27.19,0.17,159.96,132.77,0.48
146529,58544,627,4,39.99,27.19,0.17,159.96,132.77,0.31
18248,7288,502,4,50,34,0.17,200,166,0.36
3741,1501,627,4,39.99,27.19,0.17,159.96,132.77,0.28
143493,57368,627,4,39.99,27.19,0.17,159.96,132.77,0.1
148149,59194,502,4,50,36,0.18,200,164,-0.32
21391,8571,502,4,50,36,0.18,200,164,0.48
147938,59109,627,4,39.99,28.79,0.18,159.96,131.17,0.28
146527,58544,627,4,39.99,28.79,0.18,159.96,131.17,0.49
18840,7512,502,4,50,36,0.18,200,164,-0.07
1674,682,502,4,50,36,0.18,200,164,0.09
